province,year,biweek,date_sick,cases
25,2006,16,2006-07-30,4
25,2006,17,2006-08-13,2
25,2006,18,2006-08-27,0
25,2006,19,2006-09-10,4
25,2006,20,2006-09-24,0
25,2006,21,2006-10-08,0
25,2006,22,2006-10-22,0
25,2006,23,2006-11-05,0
25,2006,24,2006-11-19,0
25,2006,25,2006-12-03,0
25,2006,26,2006-12-17,0
25,2007,1,2007-01-01,0
25,2007,2,2007-01-15,0
25,2007,3,2007-01-29,0
25,2007,4,2007-02-12,2
25,2007,5,2007-02-26,1
25,2007,6,2007-03-12,5
25,2007,7,2007-03-26,4
25,2007,8,2007-04-09,11
25,2007,9,2007-04-23,7
25,2007,10,2007-05-07,17
25,2007,11,2007-05-21,23
25,2007,12,2007-06-04,34
25,2007,13,2007-06-18,26
25,2007,14,2007-07-02,17
25,2007,15,2007-07-16,24
25,2007,16,2007-07-30,29
25,2007,17,2007-08-13,14
25,2007,18,2007-08-27,15
25,2007,19,2007-09-10,12
25,2007,20,2007-09-24,13
25,2007,21,2007-10-08,9
25,2007,22,2007-10-22,5
25,2007,23,2007-11-05,1
25,2007,24,2007-11-19,6
25,2007,25,2007-12-03,3
25,2007,26,2007-12-17,7
25,2008,1,2008-01-01,6
25,2008,2,2008-01-15,8
25,2008,3,2008-01-29,10
25,2008,4,2008-02-12,9
25,2008,5,2008-02-26,13
25,2008,6,2008-03-12,8
25,2008,7,2008-03-26,12
25,2008,8,2008-04-09,15
25,2008,9,2008-04-23,11
25,2008,10,2008-05-07,22
25,2008,11,2008-05-21,20
25,2008,12,2008-06-04,33
25,2008,13,2008-06-18,46
25,2008,14,2008-07-02,24
25,2008,15,2008-07-16,35
25,2008,16,2008-07-30,15
25,2008,17,2008-08-13,11
25,2008,18,2008-08-27,10
25,2008,19,2008-09-10,4
25,2008,20,2008-09-24,2
25,2008,21,2008-10-08,2
25,2008,22,2008-10-22,1
25,2008,23,2008-11-05,0
25,2008,24,2008-11-19,1
25,2008,25,2008-12-03,2
25,2008,26,2008-12-17,0
25,2009,1,2009-01-01,3
25,2009,2,2009-01-15,1
25,2009,3,2009-01-29,0
25,2009,4,2009-02-12,2
25,2009,5,2009-02-26,5
25,2009,6,2009-03-12,4
25,2009,7,2009-03-26,0
25,2009,8,2009-04-09,1
25,2009,9,2009-04-23,10
25,2009,10,2009-05-07,8
25,2009,11,2009-05-21,17
25,2009,12,2009-06-04,29
25,2009,13,2009-06-18,33
25,2009,14,2009-07-02,10
25,2009,15,2009-07-16,17
25,2009,16,2009-07-30,5
25,2009,17,2009-08-13,5
25,2009,18,2009-08-27,2
25,2009,19,2009-09-10,3
25,2009,20,2009-09-24,3
25,2009,21,2009-10-08,3
25,2009,22,2009-10-22,3
25,2009,23,2009-11-05,1
25,2009,24,2009-11-19,4
25,2009,25,2009-12-03,2
25,2009,26,2009-12-17,6
25,2010,1,2010-01-01,4
25,2010,2,2010-01-15,4
25,2010,3,2010-01-29,4
25,2010,4,2010-02-12,8
25,2010,5,2010-02-26,5
25,2010,6,2010-03-12,3
25,2010,7,2010-03-26,4
25,2010,8,2010-04-09,7
25,2010,9,2010-04-23,14
25,2010,10,2010-05-07,23
25,2010,11,2010-05-21,29
25,2010,12,2010-06-04,37
25,2010,13,2010-06-18,35
25,2010,14,2010-07-02,50
25,2010,15,2010-07-16,34
25,2010,16,2010-07-30,40
25,2010,17,2010-08-13,50
25,2010,18,2010-08-27,33
25,2010,19,2010-09-10,39
25,2010,20,2010-09-24,16
25,2010,21,2010-10-08,14
25,2010,22,2010-10-22,12
25,2010,23,2010-11-05,8
25,2010,24,2010-11-19,5
25,2010,25,2010-12-03,1
25,2010,26,2010-12-17,3
25,2011,1,2011-01-01,0
25,2011,2,2011-01-15,1
25,2011,3,2011-01-29,2
25,2011,4,2011-02-12,2
25,2011,5,2011-02-26,5
25,2011,6,2011-03-12,3
25,2011,7,2011-03-26,4
25,2011,8,2011-04-09,10
25,2011,9,2011-04-23,13
25,2011,10,2011-05-07,16
25,2011,11,2011-05-21,14
25,2011,12,2011-06-04,26
25,2011,13,2011-06-18,41
25,2011,14,2011-07-02,30
25,2011,15,2011-07-16,18
25,2011,16,2011-07-30,14
25,2011,17,2011-08-13,9
25,2011,18,2011-08-27,10
25,2011,19,2011-09-10,10
25,2011,20,2011-09-24,3
25,2011,21,2011-10-08,3
25,2011,22,2011-10-22,6
25,2011,23,2011-11-05,12
25,2011,24,2011-11-19,3
25,2011,25,2011-12-03,2
25,2011,26,2011-12-17,1
25,2012,1,2012-01-01,2
25,2012,2,2012-01-15,0
25,2012,3,2012-01-29,4
25,2012,4,2012-02-12,4
25,2012,5,2012-02-26,8
25,2012,6,2012-03-12,9
25,2012,7,2012-03-26,7
25,2012,8,2012-04-09,10
25,2012,9,2012-04-23,13
25,2012,10,2012-05-07,14
25,2012,11,2012-05-21,10
25,2012,12,2012-06-04,14
25,2012,13,2012-06-18,13
25,2012,14,2012-07-02,22
25,2012,15,2012-07-16,16
25,2012,16,2012-07-30,13
25,2012,17,2012-08-13,16
25,2012,18,2012-08-27,22
25,2012,19,2012-09-10,17
25,2012,20,2012-09-24,16
25,2012,21,2012-10-08,9
25,2012,22,2012-10-22,13
25,2012,23,2012-11-05,11
25,2012,24,2012-11-19,4
25,2012,25,2012-12-03,6
25,2012,26,2012-12-17,5
25,2013,1,2013-01-01,7
25,2013,2,2013-01-15,3
25,2013,3,2013-01-29,3
25,2013,4,2013-02-12,3
25,2013,5,2013-02-26,6
25,2013,6,2013-03-12,6
25,2013,7,2013-03-26,9
25,2013,8,2013-04-09,9
25,2013,9,2013-04-23,11
25,2013,10,2013-05-07,20
25,2013,11,2013-05-21,12
25,2013,12,2013-06-04,32
25,2013,13,2013-06-18,25
25,2013,14,2013-07-02,32
25,2013,15,2013-07-16,31
25,2013,16,2013-07-30,39
25,2013,17,2013-08-13,18
25,2013,18,2013-08-27,15
25,2013,19,2013-09-10,8
25,2013,20,2013-09-24,5
25,2013,21,2013-10-08,2
25,2013,22,2013-10-22,6
25,2013,23,2013-11-05,1
25,2013,24,2013-11-19,0
25,2013,25,2013-12-03,0
25,2013,26,2013-12-17,0
26,2006,1,2006-01-01,3
26,2006,2,2006-01-15,0
26,2006,3,2006-01-29,1
26,2006,4,2006-02-12,1
26,2006,5,2006-02-26,4
26,2006,6,2006-03-12,4
26,2006,7,2006-03-26,6
26,2006,8,2006-04-09,2
26,2006,9,2006-04-23,5
26,2006,10,2006-05-07,4
26,2006,11,2006-05-21,2
26,2006,12,2006-06-04,5
26,2006,13,2006-06-18,2
26,2006,14,2006-07-02,3
26,2006,15,2006-07-16,0
26,2006,16,2006-07-30,2
26,2006,17,2006-08-13,2
26,2006,18,2006-08-27,1
26,2006,19,2006-09-10,2
26,2006,20,2006-09-24,1
26,2006,21,2006-10-08,4
26,2006,22,2006-10-22,0
26,2006,23,2006-11-05,0
26,2006,24,2006-11-19,1
26,2006,25,2006-12-03,1
26,2006,26,2006-12-17,0
26,2007,1,2007-01-01,1
26,2007,2,2007-01-15,0
26,2007,3,2007-01-29,0
26,2007,4,2007-02-12,2
26,2007,5,2007-02-26,2
26,2007,6,2007-03-12,1
26,2007,7,2007-03-26,3
26,2007,8,2007-04-09,2
26,2007,9,2007-04-23,2
26,2007,10,2007-05-07,2
26,2007,11,2007-05-21,4
26,2007,12,2007-06-04,7
26,2007,13,2007-06-18,8
26,2007,14,2007-07-02,9
26,2007,15,2007-07-16,6
26,2007,16,2007-07-30,2
26,2007,17,2007-08-13,6
26,2007,18,2007-08-27,7
26,2007,19,2007-09-10,4
26,2007,20,2007-09-24,9
26,2007,21,2007-10-08,1
26,2007,22,2007-10-22,3
26,2007,23,2007-11-05,2
26,2007,24,2007-11-19,2
26,2007,25,2007-12-03,1
26,2007,26,2007-12-17,0
26,2008,1,2008-01-01,3
26,2008,2,2008-01-15,3
26,2008,3,2008-01-29,4
26,2008,4,2008-02-12,13
26,2008,5,2008-02-26,3
26,2008,6,2008-03-12,3
26,2008,7,2008-03-26,8
26,2008,8,2008-04-09,2
26,2008,9,2008-04-23,5
26,2008,10,2008-05-07,5
26,2008,11,2008-05-21,12
26,2008,12,2008-06-04,4
26,2008,13,2008-06-18,6
26,2008,14,2008-07-02,3
26,2008,15,2008-07-16,1
26,2008,16,2008-07-30,5
26,2008,17,2008-08-13,5
26,2008,18,2008-08-27,3
26,2008,19,2008-09-10,1
26,2008,20,2008-09-24,1
26,2008,21,2008-10-08,2
26,2008,22,2008-10-22,0
26,2008,23,2008-11-05,0
26,2008,24,2008-11-19,1
26,2008,25,2008-12-03,0
26,2008,26,2008-12-17,1
26,2009,1,2009-01-01,3
26,2009,2,2009-01-15,1
26,2009,3,2009-01-29,1
26,2009,4,2009-02-12,1
26,2009,5,2009-02-26,0
26,2009,6,2009-03-12,0
26,2009,7,2009-03-26,0
26,2009,8,2009-04-09,0
26,2009,9,2009-04-23,1
26,2009,10,2009-05-07,1
26,2009,11,2009-05-21,2
26,2009,12,2009-06-04,5
26,2009,13,2009-06-18,2
26,2009,14,2009-07-02,1
26,2009,15,2009-07-16,0
26,2009,16,2009-07-30,0
26,2009,17,2009-08-13,0
26,2009,18,2009-08-27,0
26,2009,19,2009-09-10,0
26,2009,20,2009-09-24,0
26,2009,21,2009-10-08,0
26,2009,22,2009-10-22,0
26,2009,23,2009-11-05,4
26,2009,24,2009-11-19,0
26,2009,25,2009-12-03,0
26,2009,26,2009-12-17,0
26,2010,1,2010-01-01,0
26,2010,2,2010-01-15,1
26,2010,3,2010-01-29,2
26,2010,4,2010-02-12,4
26,2010,5,2010-02-26,1
26,2010,6,2010-03-12,0
26,2010,7,2010-03-26,0
26,2010,8,2010-04-09,0
26,2010,9,2010-04-23,1
26,2010,10,2010-05-07,2
26,2010,11,2010-05-21,1
26,2010,12,2010-06-04,2
26,2010,13,2010-06-18,1
26,2010,14,2010-07-02,1
26,2010,15,2010-07-16,2
26,2010,16,2010-07-30,7
26,2010,17,2010-08-13,1
26,2010,18,2010-08-27,1
26,2010,19,2010-09-10,6
26,2010,20,2010-09-24,1
26,2010,21,2010-10-08,3
26,2010,22,2010-10-22,0
26,2010,23,2010-11-05,0
26,2010,24,2010-11-19,0
26,2010,25,2010-12-03,0
26,2010,26,2010-12-17,0
26,2011,1,2011-01-01,1
26,2011,2,2011-01-15,2
26,2011,3,2011-01-29,1
26,2011,4,2011-02-12,2
26,2011,5,2011-02-26,1
26,2011,6,2011-03-12,0
26,2011,7,2011-03-26,1
26,2011,8,2011-04-09,3
26,2011,9,2011-04-23,8
26,2011,10,2011-05-07,7
26,2011,11,2011-05-21,14
26,2011,12,2011-06-04,18
26,2011,13,2011-06-18,9
26,2011,14,2011-07-02,16
26,2011,15,2011-07-16,7
26,2011,16,2011-07-30,9
26,2011,17,2011-08-13,3
26,2011,18,2011-08-27,5
26,2011,19,2011-09-10,1
26,2011,20,2011-09-24,2
26,2011,21,2011-10-08,2
26,2011,22,2011-10-22,3
26,2011,23,2011-11-05,5
26,2011,24,2011-11-19,4
26,2011,25,2011-12-03,2
26,2011,26,2011-12-17,0
26,2012,1,2012-01-01,0
26,2012,2,2012-01-15,0
26,2012,3,2012-01-29,4
26,2012,4,2012-02-12,2
26,2012,5,2012-02-26,1
26,2012,6,2012-03-12,0
26,2012,7,2012-03-26,2
26,2012,8,2012-04-09,0
26,2012,9,2012-04-23,1
26,2012,10,2012-05-07,0
26,2012,11,2012-05-21,4
26,2012,12,2012-06-04,6
26,2012,13,2012-06-18,2
26,2012,14,2012-07-02,1
26,2012,15,2012-07-16,0
26,2012,16,2012-07-30,1
26,2012,17,2012-08-13,1
26,2012,18,2012-08-27,1
26,2012,19,2012-09-10,0
26,2012,20,2012-09-24,5
26,2012,21,2012-10-08,2
26,2012,22,2012-10-22,1
26,2012,23,2012-11-05,5
26,2012,24,2012-11-19,3
26,2012,25,2012-12-03,4
26,2012,26,2012-12-17,1
26,2013,1,2013-01-01,1
26,2013,2,2013-01-15,1
26,2013,3,2013-01-29,2
26,2013,4,2013-02-12,4
26,2013,5,2013-02-26,3
26,2013,6,2013-03-12,1
26,2013,7,2013-03-26,0
26,2013,8,2013-04-09,1
26,2013,9,2013-04-23,2
26,2013,10,2013-05-07,1
26,2013,11,2013-05-21,7
26,2013,12,2013-06-04,4
26,2013,13,2013-06-18,8
26,2013,14,2013-07-02,5
26,2013,15,2013-07-16,9
26,2013,16,2013-07-30,4
26,2013,17,2013-08-13,7
26,2013,18,2013-08-27,1
26,2013,19,2013-09-10,2
26,2013,20,2013-09-24,0
26,2013,21,2013-10-08,0
26,2013,22,2013-10-22,3
26,2013,23,2013-11-05,0
26,2013,24,2013-11-19,0
26,2013,25,2013-12-03,0
26,2013,26,2013-12-17,0
27,2006,1,2006-01-01,3
27,2006,2,2006-01-15,3
27,2006,3,2006-01-29,1
27,2006,4,2006-02-12,2
27,2006,5,2006-02-26,1
27,2006,6,2006-03-12,11
27,2006,7,2006-03-26,8
27,2006,8,2006-04-09,7
27,2006,9,2006-04-23,15
27,2006,10,2006-05-07,11
27,2006,11,2006-05-21,13
27,2006,12,2006-06-04,21
27,2006,13,2006-06-18,13
27,2006,14,2006-07-02,20
27,2006,15,2006-07-16,16
27,2006,16,2006-07-30,12
27,2006,17,2006-08-13,16
27,2006,18,2006-08-27,11
27,2006,19,2006-09-10,11
27,2006,20,2006-09-24,2
27,2006,21,2006-10-08,8
27,2006,22,2006-10-22,3
27,2006,23,2006-11-05,4
27,2006,24,2006-11-19,5
27,2006,25,2006-12-03,4
27,2006,26,2006-12-17,0
27,2007,1,2007-01-01,4
27,2007,2,2007-01-15,6
27,2007,3,2007-01-29,5
27,2007,4,2007-02-12,2
27,2007,5,2007-02-26,8
27,2007,6,2007-03-12,23
27,2007,7,2007-03-26,11
27,2007,8,2007-04-09,12
27,2007,9,2007-04-23,9
27,2007,10,2007-05-07,29
27,2007,11,2007-05-21,24
27,2007,12,2007-06-04,17
27,2007,13,2007-06-18,26
27,2007,14,2007-07-02,18
27,2007,15,2007-07-16,6
27,2007,16,2007-07-30,17
27,2007,17,2007-08-13,27
27,2007,18,2007-08-27,16
27,2007,19,2007-09-10,15
27,2007,20,2007-09-24,8
27,2007,21,2007-10-08,4
27,2007,22,2007-10-22,3
27,2007,23,2007-11-05,4
27,2007,24,2007-11-19,5
27,2007,25,2007-12-03,4
27,2007,26,2007-12-17,1
27,2008,1,2008-01-01,3
27,2008,2,2008-01-15,3
27,2008,3,2008-01-29,8
27,2008,4,2008-02-12,4
27,2008,5,2008-02-26,8
27,2008,6,2008-03-12,12
27,2008,7,2008-03-26,9
27,2008,8,2008-04-09,12
27,2008,9,2008-04-23,13
27,2008,10,2008-05-07,19
27,2008,11,2008-05-21,41
27,2008,12,2008-06-04,22
27,2008,13,2008-06-18,17
27,2008,14,2008-07-02,26
27,2008,15,2008-07-16,21
27,2008,16,2008-07-30,22
27,2008,17,2008-08-13,13
27,2008,18,2008-08-27,16
27,2008,19,2008-09-10,8
27,2008,20,2008-09-24,5
27,2008,21,2008-10-08,6
27,2008,22,2008-10-22,9
27,2008,23,2008-11-05,9
27,2008,24,2008-11-19,2
27,2008,25,2008-12-03,2
27,2008,26,2008-12-17,2
27,2009,1,2009-01-01,2
27,2009,2,2009-01-15,0
27,2009,3,2009-01-29,0
27,2009,4,2009-02-12,3
27,2009,5,2009-02-26,5
27,2009,6,2009-03-12,1
27,2009,7,2009-03-26,6
27,2009,8,2009-04-09,7
27,2009,9,2009-04-23,10
27,2009,10,2009-05-07,11
27,2009,11,2009-05-21,17
27,2009,12,2009-06-04,20
27,2009,13,2009-06-18,18
27,2009,14,2009-07-02,9
27,2009,15,2009-07-16,5
27,2009,16,2009-07-30,3
27,2009,17,2009-08-13,5
27,2009,18,2009-08-27,11
27,2009,19,2009-09-10,2
27,2009,20,2009-09-24,8
27,2009,21,2009-10-08,3
27,2009,22,2009-10-22,11
27,2009,23,2009-11-05,5
27,2009,24,2009-11-19,0
27,2009,25,2009-12-03,2
27,2009,26,2009-12-17,0
27,2010,1,2010-01-01,4
27,2010,2,2010-01-15,2
27,2010,3,2010-01-29,6
27,2010,4,2010-02-12,12
27,2010,5,2010-02-26,8
27,2010,6,2010-03-12,12
27,2010,7,2010-03-26,2
27,2010,8,2010-04-09,7
27,2010,9,2010-04-23,16
27,2010,10,2010-05-07,16
27,2010,11,2010-05-21,12
27,2010,12,2010-06-04,32
27,2010,13,2010-06-18,23
27,2010,14,2010-07-02,24
27,2010,15,2010-07-16,32
27,2010,16,2010-07-30,33
27,2010,17,2010-08-13,26
27,2010,18,2010-08-27,27
27,2010,19,2010-09-10,11
27,2010,20,2010-09-24,8
27,2010,21,2010-10-08,6
27,2010,22,2010-10-22,2
27,2010,23,2010-11-05,1
27,2010,24,2010-11-19,1
27,2010,25,2010-12-03,0
27,2010,26,2010-12-17,0
27,2011,1,2011-01-01,2
27,2011,2,2011-01-15,4
27,2011,3,2011-01-29,1
27,2011,4,2011-02-12,5
27,2011,5,2011-02-26,7
27,2011,6,2011-03-12,6
27,2011,7,2011-03-26,13
27,2011,8,2011-04-09,26
27,2011,9,2011-04-23,21
27,2011,10,2011-05-07,41
27,2011,11,2011-05-21,35
27,2011,12,2011-06-04,40
27,2011,13,2011-06-18,48
27,2011,14,2011-07-02,46
27,2011,15,2011-07-16,20
27,2011,16,2011-07-30,18
27,2011,17,2011-08-13,19
27,2011,18,2011-08-27,18
27,2011,19,2011-09-10,20
27,2011,20,2011-09-24,11
27,2011,21,2011-10-08,8
27,2011,22,2011-10-22,5
27,2011,23,2011-11-05,7
27,2011,24,2011-11-19,4
27,2011,25,2011-12-03,2
27,2011,26,2011-12-17,0
27,2012,1,2012-01-01,7
27,2012,2,2012-01-15,3
27,2012,3,2012-01-29,3
27,2012,4,2012-02-12,5
27,2012,5,2012-02-26,5
27,2012,6,2012-03-12,10
27,2012,7,2012-03-26,4
27,2012,8,2012-04-09,8
27,2012,9,2012-04-23,8
27,2012,10,2012-05-07,6
27,2012,11,2012-05-21,15
27,2012,12,2012-06-04,33
27,2012,13,2012-06-18,36
27,2012,14,2012-07-02,44
27,2012,15,2012-07-16,35
27,2012,16,2012-07-30,30
27,2012,17,2012-08-13,13
27,2012,18,2012-08-27,10
27,2012,19,2012-09-10,16
27,2012,20,2012-09-24,8
27,2012,21,2012-10-08,7
27,2012,22,2012-10-22,10
27,2012,23,2012-11-05,4
27,2012,24,2012-11-19,10
27,2012,25,2012-12-03,1
27,2012,26,2012-12-17,1
27,2013,1,2013-01-01,4
27,2013,2,2013-01-15,2
27,2013,3,2013-01-29,2
27,2013,4,2013-02-12,5
27,2013,5,2013-02-26,7
27,2013,6,2013-03-12,7
27,2013,7,2013-03-26,6
27,2013,8,2013-04-09,3
27,2013,9,2013-04-23,8
27,2013,10,2013-05-07,16
27,2013,11,2013-05-21,14
27,2013,12,2013-06-04,14
27,2013,13,2013-06-18,25
27,2013,14,2013-07-02,24
27,2013,15,2013-07-16,23
27,2013,16,2013-07-30,24
27,2013,17,2013-08-13,24
27,2013,18,2013-08-27,16
27,2013,19,2013-09-10,12
27,2013,20,2013-09-24,6
27,2013,21,2013-10-08,7
27,2013,22,2013-10-22,3
27,2013,23,2013-11-05,5
27,2013,24,2013-11-19,0
27,2013,25,2013-12-03,1
27,2013,26,2013-12-17,1
30,2006,1,2006-01-01,6
30,2006,2,2006-01-15,7
30,2006,3,2006-01-29,2
30,2006,4,2006-02-12,5
30,2006,5,2006-02-26,1
30,2006,6,2006-03-12,5
30,2006,7,2006-03-26,17
30,2006,8,2006-04-09,18
30,2006,9,2006-04-23,41
30,2006,10,2006-05-07,48
30,2006,11,2006-05-21,69
30,2006,12,2006-06-04,106
30,2006,13,2006-06-18,82
30,2006,14,2006-07-02,94
30,2006,15,2006-07-16,83
30,2006,16,2006-07-30,68
30,2006,17,2006-08-13,58
30,2006,18,2006-08-27,60
30,2006,19,2006-09-10,51
30,2006,20,2006-09-24,63
30,2006,21,2006-10-08,57
30,2006,22,2006-10-22,70
30,2006,23,2006-11-05,41
30,2006,24,2006-11-19,40
30,2006,25,2006-12-03,29
30,2006,26,2006-12-17,6
30,2007,1,2007-01-01,11
30,2007,2,2007-01-15,6
30,2007,3,2007-01-29,9
30,2007,4,2007-02-12,4
30,2007,5,2007-02-26,14
30,2007,6,2007-03-12,4
30,2007,7,2007-03-26,18
30,2007,8,2007-04-09,12
30,2007,9,2007-04-23,22
30,2007,10,2007-05-07,31
30,2007,11,2007-05-21,70
30,2007,12,2007-06-04,160
30,2007,13,2007-06-18,58
30,2007,14,2007-07-02,92
30,2007,15,2007-07-16,32
30,2007,16,2007-07-30,87
30,2007,17,2007-08-13,27
30,2007,18,2007-08-27,61
30,2007,19,2007-09-10,38
30,2007,20,2007-09-24,43
30,2007,21,2007-10-08,8
30,2007,22,2007-10-22,14
30,2007,23,2007-11-05,16
30,2007,24,2007-11-19,2
30,2007,25,2007-12-03,5
30,2007,26,2007-12-17,0
30,2008,1,2008-01-01,5
30,2008,2,2008-01-15,24
30,2008,3,2008-01-29,14
30,2008,4,2008-02-12,12
30,2008,5,2008-02-26,16
30,2008,6,2008-03-12,13
30,2008,7,2008-03-26,11
30,2008,8,2008-04-09,15
30,2008,9,2008-04-23,38
30,2008,10,2008-05-07,58
30,2008,11,2008-05-21,84
30,2008,12,2008-06-04,106
30,2008,13,2008-06-18,124
30,2008,14,2008-07-02,99
30,2008,15,2008-07-16,97
30,2008,16,2008-07-30,77
30,2008,17,2008-08-13,57
30,2008,18,2008-08-27,78
30,2008,19,2008-09-10,43
30,2008,20,2008-09-24,38
30,2008,21,2008-10-08,41
30,2008,22,2008-10-22,49
30,2008,23,2008-11-05,36
30,2008,24,2008-11-19,14
30,2008,25,2008-12-03,1
30,2008,26,2008-12-17,0
30,2009,1,2009-01-01,9
30,2009,2,2009-01-15,5
30,2009,3,2009-01-29,5
30,2009,4,2009-02-12,3
30,2009,5,2009-02-26,10
30,2009,6,2009-03-12,14
30,2009,7,2009-03-26,14
30,2009,8,2009-04-09,24
30,2009,9,2009-04-23,26
30,2009,10,2009-05-07,40
30,2009,11,2009-05-21,66
30,2009,12,2009-06-04,97
30,2009,13,2009-06-18,98
30,2009,14,2009-07-02,50
30,2009,15,2009-07-16,55
30,2009,16,2009-07-30,81
30,2009,17,2009-08-13,70
30,2009,18,2009-08-27,54
30,2009,19,2009-09-10,28
30,2009,20,2009-09-24,34
30,2009,21,2009-10-08,36
30,2009,22,2009-10-22,38
30,2009,23,2009-11-05,35
30,2009,24,2009-11-19,32
30,2009,25,2009-12-03,24
30,2009,26,2009-12-17,15
30,2010,1,2010-01-01,24
30,2010,2,2010-01-15,20
30,2010,3,2010-01-29,20
30,2010,4,2010-02-12,35
30,2010,5,2010-02-26,42
30,2010,6,2010-03-12,54
30,2010,7,2010-03-26,50
30,2010,8,2010-04-09,48
30,2010,9,2010-04-23,34
30,2010,10,2010-05-07,97
30,2010,11,2010-05-21,131
30,2010,12,2010-06-04,187
30,2010,13,2010-06-18,224
30,2010,14,2010-07-02,239
30,2010,15,2010-07-16,233
30,2010,16,2010-07-30,269
30,2010,17,2010-08-13,337
30,2010,18,2010-08-27,290
30,2010,19,2010-09-10,229
30,2010,20,2010-09-24,134
30,2010,21,2010-10-08,92
30,2010,22,2010-10-22,65
30,2010,23,2010-11-05,53
30,2010,24,2010-11-19,46
30,2010,25,2010-12-03,26
30,2010,26,2010-12-17,20
30,2011,1,2011-01-01,17
30,2011,2,2011-01-15,10
30,2011,3,2011-01-29,8
30,2011,4,2011-02-12,9
30,2011,5,2011-02-26,16
30,2011,6,2011-03-12,15
30,2011,7,2011-03-26,19
30,2011,8,2011-04-09,26
30,2011,9,2011-04-23,27
30,2011,10,2011-05-07,53
30,2011,11,2011-05-21,91
30,2011,12,2011-06-04,143
30,2011,13,2011-06-18,141
30,2011,14,2011-07-02,148
30,2011,15,2011-07-16,121
30,2011,16,2011-07-30,136
30,2011,17,2011-08-13,148
30,2011,18,2011-08-27,116
30,2011,19,2011-09-10,94
30,2011,20,2011-09-24,62
30,2011,21,2011-10-08,36
30,2011,22,2011-10-22,49
30,2011,23,2011-11-05,38
30,2011,24,2011-11-19,42
30,2011,25,2011-12-03,26
30,2011,26,2011-12-17,12
30,2012,1,2012-01-01,23
30,2012,2,2012-01-15,21
30,2012,3,2012-01-29,16
30,2012,4,2012-02-12,26
30,2012,5,2012-02-26,23
30,2012,6,2012-03-12,21
30,2012,7,2012-03-26,27
30,2012,8,2012-04-09,32
30,2012,9,2012-04-23,37
30,2012,10,2012-05-07,61
30,2012,11,2012-05-21,117
30,2012,12,2012-06-04,134
30,2012,13,2012-06-18,178
30,2012,14,2012-07-02,167
30,2012,15,2012-07-16,122
30,2012,16,2012-07-30,97
30,2012,17,2012-08-13,119
30,2012,18,2012-08-27,87
30,2012,19,2012-09-10,71
30,2012,20,2012-09-24,99
30,2012,21,2012-10-08,97
30,2012,22,2012-10-22,123
30,2012,23,2012-11-05,146
30,2012,24,2012-11-19,101
30,2012,25,2012-12-03,103
30,2012,26,2012-12-17,54
30,2013,1,2013-01-01,83
30,2013,2,2013-01-15,58
30,2013,3,2013-01-29,58
30,2013,4,2013-02-12,76
30,2013,5,2013-02-26,57
30,2013,6,2013-03-12,113
30,2013,7,2013-03-26,117
30,2013,8,2013-04-09,82
30,2013,9,2013-04-23,100
30,2013,10,2013-05-07,148
30,2013,11,2013-05-21,203
30,2013,12,2013-06-04,325
30,2013,13,2013-06-18,390
30,2013,14,2013-07-02,426
30,2013,15,2013-07-16,380
30,2013,16,2013-07-30,327
30,2013,17,2013-08-13,302
30,2013,18,2013-08-27,258
30,2013,19,2013-09-10,157
30,2013,20,2013-09-24,103
30,2013,21,2013-10-08,74
30,2013,22,2013-10-22,52
30,2013,23,2013-11-05,18
30,2013,24,2013-11-19,21
30,2013,25,2013-12-03,9
30,2013,26,2013-12-17,4
31,2006,1,2006-01-01,2
31,2006,2,2006-01-15,1
31,2006,3,2006-01-29,6
31,2006,4,2006-02-12,2
31,2006,5,2006-02-26,12
31,2006,6,2006-03-12,8
31,2006,7,2006-03-26,3
31,2006,8,2006-04-09,9
31,2006,9,2006-04-23,34
31,2006,10,2006-05-07,54
31,2006,11,2006-05-21,71
31,2006,12,2006-06-04,83
31,2006,13,2006-06-18,91
31,2006,14,2006-07-02,88
31,2006,15,2006-07-16,129
31,2006,16,2006-07-30,107
31,2006,17,2006-08-13,84
31,2006,18,2006-08-27,60
31,2006,19,2006-09-10,12
31,2006,20,2006-09-24,23
31,2006,21,2006-10-08,12
31,2006,22,2006-10-22,3
31,2006,23,2006-11-05,4
31,2006,24,2006-11-19,7
31,2006,25,2006-12-03,3
31,2006,26,2006-12-17,0
31,2007,1,2007-01-01,3
31,2007,2,2007-01-15,5
31,2007,3,2007-01-29,3
31,2007,4,2007-02-12,2
31,2007,5,2007-02-26,7
31,2007,6,2007-03-12,9
31,2007,7,2007-03-26,25
31,2007,8,2007-04-09,44
31,2007,9,2007-04-23,37
31,2007,10,2007-05-07,32
31,2007,11,2007-05-21,88
31,2007,12,2007-06-04,160
31,2007,13,2007-06-18,133
31,2007,14,2007-07-02,139
31,2007,15,2007-07-16,82
31,2007,16,2007-07-30,108
31,2007,17,2007-08-13,106
31,2007,18,2007-08-27,85
31,2007,19,2007-09-10,66
31,2007,20,2007-09-24,20
31,2007,21,2007-10-08,13
31,2007,22,2007-10-22,9
31,2007,23,2007-11-05,12
31,2007,24,2007-11-19,7
31,2007,25,2007-12-03,10
31,2007,26,2007-12-17,9
31,2008,1,2008-01-01,19
31,2008,2,2008-01-15,12
31,2008,3,2008-01-29,16
31,2008,4,2008-02-12,10
31,2008,5,2008-02-26,14
